file,window_idx,mean_ax_m/s/s,mean_ay_m/s/s,mean_az_m/s/s,mean_gx_deg/s,mean_gy_deg/s,mean_gz_deg/s,std_ax_m/s/s,std_ay_m/s/s,std_az_m/s/s,std_gx_deg/s,std_gy_deg/s,std_gz_deg/s,sma,dominant_freq_ax_m/s/s,dominant_freq_ay_m/s/s,dominant_freq_az_m/s/s,dominant_freq_gx_deg/s,dominant_freq_gy_deg/s,dominant_freq_gz_deg/s,activity
M103_1585,0,4.149133420974184,-9.106713681731366,0.4577810103697916,0.02948958483690351,-0.07648728268744218,0.09706954109890871,0.37564747977418944,0.19414296082058802,0.1343602161457974,0.0974065219420864,0.16680231759282071,0.04996170557834163,13.713628113075343,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
M103_1585,1,3.4662258297084882,-9.328253290827679,0.6553852564526271,0.1778930211563322,-0.4565333984780625,0.37315778733534943,0.7947287603831322,0.45259798929824646,0.21595032648782597,0.2014175916491371,0.4116385659427537,0.32477670490751054,13.449864376988794,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
M103_1585,2,3.4970914748496016,-9.281932151248206,1.2682891268587866,0.02972868061076337,-0.610751791362902,0.6591818733449244,0.887504885421757,0.5068801432250089,0.5854513758566582,0.3165640841879382,0.3393412071940737,0.3212397757763794,14.047312752956595,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
M111_1585,0,4.3829405268502875,-9.016438160854857,1.23537335530704,0.09898453495204027,-0.08893531026183375,0.027989396752502303,0.6222607184417958,0.46332255898621677,0.2400226544779495,0.18428452374336352,0.260169541114364,0.08597287058752011,14.634752043012186,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
M111_1585,1,3.650665224782082,-9.160894662480878,1.24182329698136,0.1345228551887199,-0.3720255105871464,0.34487229555325166,0.7992771986279369,0.328735342934305,0.26591284227617257,0.23259096849620914,0.3230329805289895,0.44630869375225907,14.053383184244321,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
M111_1585,2,3.609561070973018,-9.041086147951045,1.5095559051311065,-0.07439929279291072,-0.6025893266974336,0.7660840887312718,0.6503455211770677,0.2257706694937725,0.49584916223609493,0.24768573676954803,0.15385062816766568,0.3326971963829864,14.160203124055169,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
M112_1585,0,4.1274543170305575,-8.925020404119843,1.2506554373893484,0.11912446968400613,0.04879938962861232,0.03841280009179201,1.3197669403052048,0.306371886108914,0.1971828189190707,0.1669929432572094,0.3416101457434044,0.23248778564278536,14.30313015853975,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
M112_1585,1,3.1373016735778596,-9.01877967269413,1.2852990185891953,0.056233168292288804,-0.43146081602233244,0.5527364465649984,0.620692282470061,0.2623066244200246,0.2843065958551394,0.23225401972305287,0.36581936782046814,0.5376951828610399,13.441380364861185,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
M112_1585,2,4.336605285740076,-9.445101978514167,1.8218150509618807,-0.24006199627540611,-0.592625374460165,0.9012654265113188,1.3297405517936711,0.7399316145937107,0.453648450371494,0.14162252870660125,0.4145016482065283,0.24131110123077057,15.603522315216123,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,walk
M113_1585,0,3.8038777376865465,-8.986164603238628,1.2377128734179816,0.11539708090182547,-0.03769516858490559,0.12417325902331339,1.4123962480314083,0.3723283366915653,0.3427034645923875,0.16935981108199075,0.4229938413713121,0.3050240822240394,14.027755214343157,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
M113_1585,1,2.757390197166957,-9.209068226129421,1.1912613860790886,0.06754477482224229,-0.6746513554833681,0.6332568387030965,0.6454368542133222,0.2652852469790449,0.362955123702442,0.2133023092707476,0.38498537294855156,0.5702840084767354,13.15771980937547,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
M113_1585,2,4.367073295918583,-9.66434375559282,1.7735031218670283,-0.1996046758290906,-0.6752039216537006,0.9213017835227311,1.8100324388053353,0.5518097415737024,0.48440943186289753,0.1344746425549378,0.6851058260256931,0.312488707975462,15.804920173378434,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N001_1585,0,3.170897360300464,-9.376844786606052,2.2278548703830494,0.07679510736630955,-0.14691198138120545,0.2417877650767323,0.4202973929199971,0.33091457994626733,0.3247001217585565,0.07826354301198406,0.2405246426039356,0.08807909902866105,14.775597017289565,2.0000000000000426,6.000000000000128,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N001_1585,1,2.849877539528584,-8.792064186971269,2.7325789200884465,0.013262903939558758,-0.2438913646320244,0.41945246662046803,0.3376809122952214,0.8483157632953318,0.30668707275024726,0.14278874394783328,0.21753596050235502,0.2485829202865018,14.374520646588303,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N011_1585,0,3.2137643469621597,-8.983084987662794,2.3859498445611234,-0.07870564532043715,-0.11146638475976804,0.12958826527750597,0.5002761022307763,0.3315146371593116,0.1479887975828252,0.12075463167538872,0.12770876351250135,0.10791921445770933,14.582799179186079,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N011_1585,1,4.727155944736084,-8.649246291581456,2.118928009783236,-0.23846393440743469,0.09805514783294286,0.019054694241025082,1.4389587210575765,0.2869195654568118,0.29797016319907305,0.10961347812515505,0.2833989299814765,0.3022834909587396,15.495330246100773,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N012_1585,0,3.608960680780301,-8.873027019749458,2.3299862745365463,-0.13343773890583485,0.008704138735808766,0.17015637826398355,0.7433628063899557,0.47502069598723706,0.22044120842940113,0.14403009284654508,0.3103695060349801,0.10301072072798936,14.81197397506631,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N012_1585,1,4.5129586407864215,-8.728318741543218,2.041614904993223,-0.32026507954035965,0.4790496868411622,0.1267489275072177,0.6523465337329044,0.5765611247901864,0.40683933471045447,0.09432310623293245,0.4031929535086463,0.2360692226312087,15.282892287322863,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,walk
N013_1585,0,3.321493256196331,-8.999328841930522,2.514494060441613,-0.0985129672792238,0.023386624047788268,0.0935001579799849,0.27735022786926106,0.31936359466542646,0.35244616070142,0.09971957655860214,0.19139261480555006,0.09187554395380619,14.835316158568467,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N013_1585,1,4.493800487940562,-8.784600812799082,2.265671137037284,-0.1600076317212234,0.16965940806050192,-0.05549362757313138,1.0810752133929116,0.42860509591889473,0.5848372543367654,0.04428684813608634,0.1343966989072592,0.22521498237085652,15.544072437776924,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
N101_1585,0,2.9754066780696764,-9.440930850190984,2.0496190868231,0.03898083855456626,-0.1664814398318132,0.26801021466754515,0.13470309055175464,0.6804124039739803,0.15236955476587075,0.023082487367404224,0.2204571072506099,0.15658571300048746,14.465956615083758,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
N101_1585,1,2.9286643479978074,-8.97597703278545,2.4243737680703434,-0.09409655498707759,-0.2136849268003797,0.5505294216924846,0.22202077891144167,0.8588416511344659,0.4969892201429048,0.14210149624858362,0.2615716534862927,0.2094862957118148,14.329015148853598,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N103_1585,0,3.0127606214337677,-9.236526954193744,2.155020071745911,0.010515819985962844,-0.02232173029046712,0.028138646812941596,0.03363255053082399,0.0852498913521841,0.031027054441151405,0.01579161414098126,0.021987690697518644,0.03268184711907776,14.404307647373422,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N103_1585,1,3.1521447406863934,-9.274788503449074,2.046762835680125,-0.01974839421795636,-0.04462913483201923,0.19113843634049363,0.15519423146555805,0.1874797973622187,0.11414328116105911,0.03232460420935313,0.02574931849793238,0.164799048649884,14.473696079815591,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N103_1585,2,3.0219986290312693,-9.486771121943248,2.174581668778662,0.007481685648477743,-0.11446432592775696,0.3278254086841356,0.42381901662043164,0.2704010673765397,0.28053610643964005,0.0888936389514462,0.24987990355164455,0.14083341902508748,14.683351419753176,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N111_1585,0,3.400713621349293,-9.111095714345348,2.2908750797515203,0.03537062318308343,-0.07024466149309022,0.22336659301797857,0.2567501696475693,0.17143484324707708,0.15776743922734907,0.03884161635550424,0.0865394742418235,0.15187486924373766,14.80268441544616,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N111_1585,1,3.1492102694752235,-9.057816340232755,2.6821671969553478,0.07548517426949182,-0.22326559134416396,0.29709048454919157,0.4691727192009854,0.7971801226898361,0.33560951050680354,0.07017337503784568,0.2461890683707805,0.0868525521292805,14.889193806663327,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N112_1585,0,3.1715299989275856,-9.367837486787764,1.8175930226482864,0.03850148210509027,0.01943285362329479,0.2306808392237038,0.2275253678062128,0.07864433759467389,0.18878718614981546,0.06397795616892787,0.12147878931127828,0.1829517377763456,14.356960508363636,2.0000000000000426,6.000000000000128,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N112_1585,1,2.8371002362615485,-9.130004442389474,2.2353241265132358,0.015386074453186429,-0.10937268810032628,0.37114363641281856,0.43380293889803184,0.7094338758821167,0.3755253483539782,0.13945157327842989,0.25298038651912425,0.1498282398569203,14.202428805164256,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N113_1585,0,3.356761850241261,-9.194753914778005,1.8831996963622575,-0.01057630144286458,-0.020784998927604496,0.17745113648254823,0.24402322159843806,0.14469196437315496,0.055178662800960954,0.01386926628128455,0.08603034932267054,0.19273889657634702,14.43471546138152,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
N113_1585,1,3.3212737108839083,-9.392023814053346,2.2241200384603665,0.03699410036420304,-0.18554523158202504,0.26564167690966994,0.3366189813176322,0.3726870865967768,0.46085526094472606,0.06635120345995607,0.3137127775579679,0.1671231388694072,14.937417563397618,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O001_1585,0,1.776881006626624,-9.623797961368554,1.8819567038170855,-0.022709977044974877,-0.12678647084224481,0.03879539956546514,0.23041444219473206,0.21161350089924708,0.14805919991830693,0.0808824614517561,0.13664282965364763,0.06884320987368293,13.282635671812262,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O001_1585,1,2.494824942408601,-9.38680153429813,2.2746963622690624,-0.13088953358778405,-0.13978829986273544,0.03490141155171709,1.1595348642204253,0.33278250639987467,0.38986943294355486,0.1095484313574896,0.12795719110499346,0.13130503288709805,14.156322838975793,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O002_1585,0,2.1950716675625186,-9.600946601450106,2.4691438944858377,-0.11313530412454947,-0.06646361873989143,-0.008395709695848057,0.9891747022977873,0.30056768625996805,0.5786288165358544,0.1029022491505854,0.10335713082640462,0.15816478306785117,14.265162163498465,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O002_1585,1,3.2057620324673763,-9.033178973972994,3.099925480654389,0.044027783475185774,0.002459619883845542,-0.15749712342242758,0.9499250856667365,0.6177257671553449,0.35229506013017303,0.21833053403591474,0.07346609724587745,0.29141982023831936,15.338866487094759,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O011_1585,0,2.607878760267572,-9.481959414569195,1.9201808845504227,-0.06802928159984338,-0.06347598746325119,0.014680148520256411,0.8028697932588067,0.18059344019243112,0.17761753433280658,0.05634025304317874,0.08912850352135475,0.051120552294626316,14.010019059387192,2.0000000000000426,4.000000000000085,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O011_1585,1,3.3414076354522035,-9.16308908984079,2.335261397210012,-0.08201120363383095,0.12473854014758544,-0.037311214458670396,0.6648214634940963,0.26994092028330413,0.33028624885083924,0.06780088396457733,0.19373262863689847,0.11536315279594464,14.839758122503008,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O012_1585,0,1.7546096759417864,-9.616778530263035,2.1783486129453364,-0.09097861532135278,-0.21375361023156686,0.013707492729085469,0.5296004170103098,0.23904056093140832,0.16884372227686661,0.07279101941831766,0.12288504554091903,0.17616837516899228,13.549736819150155,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O012_1585,1,2.9251409535062773,-9.410779735376995,2.4014166542463125,-0.18545657067014143,-0.11798049267726843,0.15814727589107608,1.2445158632719802,0.375411811917167,0.20309692190501127,0.04963146044085097,0.2921171750271073,0.19226673722453647,14.737337343129582,2.0000000000000426,2.0000000000000426,4.000000000000085,4.000000000000085,2.0000000000000426,2.0000000000000426,walk
O012_1585,2,3.3731390685243685,-9.706136707629296,2.5277991807152476,0.04083603461566959,0.16355532722471447,0.19013467604067005,0.7621042355087843,0.7452792073378237,0.3103311201905749,0.29315424863602263,0.3247262328808844,0.1091498866920786,15.607074956868914,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O013_1585,0,2.2573553015563643,-9.550771014765326,2.39439077257194,-0.13728586363990294,-0.09365055658778113,0.054828917970940416,0.9898167855569133,0.6253900868643313,0.42099194455581507,0.1308783046096431,0.20548033174089314,0.1672128872761761,14.20251708889363,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O013_1585,1,3.3526017800128676,-8.966521074245769,3.184535140077334,-0.09941363960043899,0.28489793904890015,-0.08134018967892917,1.027272909234378,0.7043876464690221,0.4844439115773827,0.24442822739302605,0.3604551099019129,0.28816997896215457,15.50365799433597,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O101_1585,0,1.9674825500583935,-9.531261405959782,2.293074763667669,-0.06424045153179893,-0.10171006413669154,0.013851838027215584,0.2947917128565626,0.14054494688024857,0.5822735547685456,0.15625126858939942,0.08193032933737743,0.07099324459041949,13.791818719685843,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,4.000000000000085,4.000000000000085,walk
O101_1585,1,3.0675840937114516,-9.208703049508209,2.736093593202515,0.01258097142981116,-0.12744055506887106,-0.06997779765028142,1.236117842953204,0.6797722706293639,0.3210776834418364,0.19430366374749009,0.12660314535492537,0.20456925577331053,15.012380736422173,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
O101_1585,2,4.054993493889566,-9.001359628042046,2.8254897751367465,0.16322182383191147,-0.006462239747153513,-0.29670591548343167,0.5129207828675348,0.8062144105288872,0.336614535363834,0.05226090407500624,0.2125168663400895,0.2097375235648138,15.881842897068356,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,walk
O102_1585,0,2.287849115978482,-9.482299364869734,2.3579159495019666,-0.05055856058293734,-0.2064591917805135,-0.0012090538519620175,1.086900263712523,0.3742185711443325,0.37810338754059725,0.04856286803070127,0.19463040757031738,0.11430686439816436,14.128064430350182,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O102_1585,1,3.5871002327984782,-8.929339398200113,2.941984384127452,0.04055356892494467,-0.05117821578195875,-0.1759569081783212,1.2996248696297972,0.3856029452749724,0.3015239418165151,0.18615313764433164,0.25232111747601244,0.34094925807402593,15.45842401512604,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O111_1585,0,2.307315307426725,-9.770732323118574,2.423264652132772,0.06291609683228323,-0.05682796046241942,0.10751878590666189,0.8906552618878198,0.1902991105027517,0.6507466474793896,0.175255633320713,0.06828773784759454,0.09122022884700631,14.502340889632144,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O111_1585,1,1.5828726909987545,-9.043738962460942,2.0909348345553496,-0.02122701283116566,-0.31452473756360105,0.3712113919719409,1.3559693977737306,1.0032046340211433,0.9574620842221155,0.3143895284046671,0.31085397383165964,0.35101094915510517,12.818844599370877,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O112_1585,0,2.5142749320756064,-9.466857027164586,2.2801384414696853,-0.1357303916596629,-0.07611919157032483,-0.10925878144228882,1.274442795376323,0.3584086326510077,0.4416459252066199,0.108337961269338,0.12207070201418292,0.07762828531748657,14.26127040070988,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O112_1585,1,3.9155571870795307,-8.778675608514083,2.827939412257389,-0.1184351439865345,0.2085139580383629,-0.24338432169972915,1.3589997370044637,0.5997454108775909,0.35618948160474845,0.1417142824726703,0.29341681331492425,0.12749386288500503,15.522172207851002,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O113_1585,0,1.9843160279585361,-9.54089387381851,2.2908905116287137,-0.1253704598661496,-0.1006174018523484,-0.009794782546558104,0.5484443246377677,0.10507582877872385,0.370523760253676,0.08673536271126185,0.12623666509651352,0.057655469971421576,13.816100413405758,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
O113_1585,1,2.9536310092044316,-9.129424441117227,2.599596232968891,-0.13820732329484378,0.052548860339295685,-0.009558183868785665,0.9530404126753715,0.5696754284295007,0.24728853610960028,0.08104928441720902,0.19547141270981347,0.10486159894157122,14.682651683290551,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P001_1585,0,1.4655168938110357,-10.269924629389244,1.109720594999793,-0.35073818905284454,-0.7468867318837105,1.1396155113007551,0.6509620597358101,1.728993923404553,0.9399468039940034,0.37747693778250146,0.7708304942941908,0.7208051386016088,12.845162118200074,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
P001_1585,1,1.6749012086001733,-10.572756736523175,2.1499352784099357,0.04936112880415741,0.07000258722290931,0.8312158348858537,0.6787889158015394,1.8900091587213257,0.918578293176472,0.463483623512057,1.167792632812813,0.8240244567363617,14.397593223533285,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,walk
P001_1585,2,1.328444843233796,-11.161784683102821,1.6983832827794845,0.6877960819043151,0.6121769923071255,-0.7010151430585116,0.6545008636415736,1.5113992326314307,1.0141665577650107,0.40925244198198385,0.5421850788221655,1.150195294333387,14.188612809116105,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P002_1585,0,1.2314118448526896,-9.896364167025876,1.1046185302342917,-0.03336451703968981,-0.1796052391396766,0.04767593657182325,0.15141214966594654,0.2351722902487146,0.24336455579335048,0.04992545317774458,0.05382288688304273,0.04525843410032938,12.232394542112859,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
P002_1585,1,2.015551046055536,-9.791965271562622,1.4866640587872257,0.007597315141969414,0.3157333989094067,0.11670420512095026,0.8512798074071393,0.5584460348545156,0.4223270694965082,0.12902479926921365,0.5823564880095902,0.09832348682900918,13.294180376405382,2.0000000000000426,4.000000000000085,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P002_1585,2,2.8057717471576327,-9.588526468716173,1.7543336557914853,0.20392309451476331,0.5978076650430821,-0.21361783181953034,0.6036136106857403,0.7632221940198974,0.32834672696821626,0.16757358918370854,0.3847935883177477,0.42596784199921384,14.148631871665293,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P011_1585,0,2.1820451320841014,-11.335030120935112,2.0618018262897726,0.4342183146859621,0.41765517557900494,-0.34071337977526867,0.8717050829980258,1.1105590568428438,0.9866954852311661,0.6152089199743945,0.4187163023298813,1.5404632781075027,15.578877079308986,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
P011_1585,1,0.8508699373058823,-10.313197957571411,1.2895018768833717,0.8863711288644578,0.40507382381705115,-1.5008766309503587,0.7478350618010926,1.823367651013206,0.9143546167262958,0.2178745965277686,0.22154561445696846,0.4946167859722471,12.467528948728589,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P013_1585,0,1.8911662026425808,-9.511888669553144,1.9271166099296033,-0.1264476672859489,0.08064125597488621,0.08993401618732352,0.19369099985157492,0.4143424090701361,0.29705241711708547,0.03575659574548877,0.28639042672342446,0.0700818044375206,13.330171482125332,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,walk
P013_1585,1,2.7019128657935125,-9.675881345311476,2.093501874311016,0.09632863745025094,-0.0538279068354687,0.06617837709057445,0.8985346451963183,1.0405367940328771,0.5368517537936691,0.22691791537657965,0.5096641522682455,0.3359739765856135,14.471296085416004,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
P013_1585,2,2.9541741780796804,-9.642985396137234,1.7093426308081876,0.2727741433657756,-0.006432528265218424,-0.2353426143442638,0.723906304438657,1.1020687404225054,0.65118925667305,0.12824042151205456,0.5379288912566925,0.45412856262314716,14.306502205025106,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P101_1585,0,1.9126609594482644,-10.941084475778428,2.3130931169679925,-0.3113612556143062,0.17162201061556226,1.1678777132026994,0.9535460870777476,1.0736011123379627,0.6150836921518685,0.5378305813561319,0.9049278424893769,0.8128382606341032,15.166838552194683,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P101_1585,1,1.6431059420810217,-11.11191797525189,1.7768832987116179,0.5194913376345136,0.48044718643095263,-0.4577421511009528,1.0523158782404585,0.9695591298190911,0.9251514539263427,0.4620622572710433,0.5414400635241844,1.2529652308742374,14.531907216044528,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,walk
P101_1585,2,1.3439387314238178,-9.915630541206413,1.129563351686843,0.7317009038333895,0.2089275720962787,-1.4818250567871314,0.6705043093818531,1.2922967110132164,0.5646578235944105,0.23182374437506814,0.3704537814411231,0.3696298687731672,12.389132624317076,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P102_1585,0,2.1563173554720616,-10.669073711994743,1.5161755557882612,0.3612116298488758,0.6969965333683598,-0.20785004843504812,0.6080578151925776,1.0903012405042374,0.636462529740187,0.16608483354849876,0.45181201310304736,0.698615722321788,14.369521030107958,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P102_1585,1,2.194598550767497,-9.825770859919027,1.5456915158203648,0.543327649100552,0.22323636304375805,-0.9896278934372253,0.5257992793978392,1.310367336397116,0.5896725886404977,0.15403477535624494,0.24896760502956494,0.33458349021277745,13.566060926506891,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P103_1585,0,1.7394653892727931,-9.851558577271566,0.892952313977994,-0.015535480788995247,0.0006678698171243467,0.017621970653397184,0.035181864537648364,0.020662153561469356,0.037210893022415065,0.012620109535525862,0.02493458894827904,0.005780715303508399,12.483976280522352,2.0000000000000426,6.000000000000128,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P103_1585,1,1.7779356462641907,-9.84291961317773,0.9075446739917047,-0.006911064214283819,-0.01719628376685055,0.018484325879354703,0.02985443709844327,0.021530548487104437,0.026156341489068643,0.010294612735556107,0.01003351428839808,0.005906308678220979,12.528399933433626,4.000000000000085,2.0000000000000426,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P103_1585,2,1.791579089625328,-9.832242728043697,0.9208363101582248,-0.004296917479920827,-0.012282026751977116,0.0208132859035651,0.015215412777457218,0.0070133671080131734,0.01966748836338158,0.0031052471917447865,0.008647007175738824,0.0036487553372634763,12.544658127827251,4.000000000000085,2.0000000000000426,4.000000000000085,2.0000000000000426,4.000000000000085,4.000000000000085,walk
P111_1585,0,2.27836449244729,-10.622391532589864,2.0723275946842645,-0.2510020741364292,-0.11828262010394461,1.2172173707197773,1.1200592673521936,1.369263417004892,1.2128096195078177,0.4580478078295965,1.6449986286665255,0.7051102985088067,15.010247408495943,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,4.000000000000085,walk
P111_1585,1,2.0824754200197457,-10.77634993127084,1.5963582026583791,0.4153732194823094,0.7627246219209185,-0.24508878565797856,0.9709996739792166,1.2230532332835002,1.0159619695724886,0.3485166575244394,0.5949303052756058,1.2026975136303493,14.485168802371636,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P111_1585,2,1.1482181047533455,-10.528243738151607,0.8776713575027675,0.6202024104452097,0.6013155086078052,-1.3446328538964718,0.41482641863709274,1.1204860762914388,1.0079611705304092,0.2071244225228199,0.6683443824234642,0.39251868334350687,12.644110353275918,4.000000000000085,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,2.0000000000000426,walk
P112_1585,0,1.8835476621806917,-9.854712048376477,1.1114379488338246,-0.024049678062355057,-0.34412008891650003,0.036487788075010893,0.11385561338208482,0.03488562739579615,0.25073771223572766,0.025609481163185087,0.46189072881566745,0.044675981705795495,12.849697659390994,4.000000000000085,2.0000000000000426,2.0000000000000426,4.000000000000085,2.0000000000000426,4.000000000000085,walk
